Subject_ID,Loc_Plot_State1,Loc_Plot_City1,Loc_Plot_State2,Loc_Plot_City2,Date_Exposure,Plot_Target1,Plot_Target2,Plot_Target3,Attack_Preparation,Op_Security,Changing_Target,Anticp_Fatals_Targ,Internet_Use_Plot,Extent_Plot,Violent,Criminal_Severity,Criminal_Charges,Indict_Arrest,Current_Status,Group_Membership,Terrorist_Group_Name1,Terrorist_Group_Name2,Terrorist_Group_Name3,Actively_Recruited,Recruiter1,Recruiter2,Recruiter3,Actively_Connect,Group_Competition,Role_Group,Length_Group,Clique,Clique_Radicalize,Clique_Connect,Internet_Radicalization,Media_Radicalization,Social_Media,Social_Media_Frequency,Social_Media_Platform1,Social_Media_Platform2,Social_Media_Platform3,Social_Media_Platform4,Social_Media_Platform5,Social_Media_Activities1,Social_Media_Activities2,Social_Media_Activities3,Social_Media_Activities4,Social_Media_Activities5,Social_Media_Activities6,Social_Media_Activities7,Radicalization_Islamist,Radicalization_Far_Right,Radicalization_Far_Left,Radicalization_Single_Issue,Ideological_Sub_Category1,Ideological_Sub_Category2,Ideological_Sub_Category3,Loc_Habitation_State1,Loc_Habitation_City1,Loc_Habitation_State2,Loc_Habitation_City2,Itinerant,External_Rad,Rad_duration,Radical_Behaviors,Radical_Beliefs,US_Govt_Leader,Foreign_Govt_Leader,Event_Influence1,Event_Influence2,Event_Influence3,Event_Influence4,Beliefs_Trajectory,Behaviors_Trajectory,Radicalization_Sequence,Radicalization_Place,Prison_Radicalize,Broad_Ethnicity,Age,Marital_Status,Children,Age_Child,Gender,Religious_Background,Convert,Convert_Date,Reawakening,Reawakening_Date,Citizenship,Residency_Status,Nativity,Time_US_Months,Immigrant_Generation,Immigrant_Source,Language_English,Diaspora_Ties,Education,Student,Education_Change,Employment_Status,Change_Performance,Work_History,Military,Foreign_Military,Social_Stratum_Childhood,Social_Stratum_Adulthood,Aspirations,Abuse_Child,Abuse_Adult,Abuse_type1,Abuse_Type2,Abuse_Type3,Psychological,Alcohol_Drug,Absent_Parent,Overseas_Family,Close_Family,Family_Religiosity,Family_Ideology,Family_Ideological_Level,Prison_Family_Friend,Crime_Family_Friend,Radical_Friend,Radical_Family,Radical_Signif_Other,Relationship_Troubles,Platonic_Troubles,Unstructured_Time,Friendship_Source1,Friendship_Source2,Friendship_Source3,Kicked_Out,Previous_Criminal_Activity,Previous_Criminal_Activity_Type1,Previous_Criminal_Activity_Type2,Previous_Criminal_Activity_Type3,Previous_Criminal_Activity_Age,Gang,Gang_Age_Joined,Trauma,Other_Ideologies,Angry_US,Group_Grievance,Standing,Lat,Lon
4761,New York,New York,,,4/1/1987,7,14,,-99,-99,-99,2,-88,5,1,10,2,4,4,3,Jewish Defense League (JDL),,,-99,-99,,,-99,-99,3,-99,1,-99,1,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,16,,,New York,Long Island,,,-99,0,-99,10,5,-99,-99,-99,,,,-99,-99,-99,-99,-99,3,59,-99,-99,-99,2,12,-99,-99,-99,-99,United States of America,1,United States of America,708,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,1,3,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99,40.6943,-73.9249
4764,New York,New York,,,9/1/1986,14,,,2,1,0,2,-88,5,1,10,2,4,7,3,Jewish Defense League (JDL),,,-99,-99,,,-99,-99,2,144,0,-88,-88,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,16,,,New York,New York,,,-99,0,-99,10,5,-99,-99,-99,,,,-99,-99,1,-99,-99,3,22,-99,-99,-99,2,12,-99,-99,-99,-99,United States of America,1,United States of America,264,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,0,-99,4,5,,-99,-99,-99,,,-99,0,-88,-99,0,-99,2,-99,40.6943,-73.9249
4793,Illinois,Chicago,,,4/4/1980,14,,,2,1,-99,3,-88,5,1,7,2,4,4,3,Armed Forces of National Liberation (FALN),,,0,-88,,,0,0,3,72,1,0,1,-88,0,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,12,,,Illinois,-99,,,1,0,3,10,5,1,-99,0,,,,1,1,1,1,-88,1,27,2,-99,-99,2,7,0,-88,0,-88,United States of America,1,United States of America,324,0,-88,-99,-99,4,1,-99,1,-99,-99,1,0,2,2,0,0,0,-88,,,0,0,-99,-99,2,2,3,3,-99,2,3,3,3,0,0,-99,5,6,,-99,-99,-99,,,-99,0,-88,-99,0,1,3,-99,41.8373,-87.6862
4838,Illinois,Chicago,New York,New York,10/26/1974,1,2,3,2,2,1,2,-88,5,1,10,2,4,1,3,Armed Forces of National Liberation (FALN),,,-99,-99,,,-99,0,2,-99,0,-88,-88,-88,0,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,12,,,-99,-99,,,0,0,-99,10,5,1,0,8,,,,-99,1,-99,-99,-88,1,22,-99,-99,-99,2,-99,0,-88,0,-88,United States of America,1,United States of America,-99,0,-88,-88,2,-99,-99,-99,1,-99,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,0,0,-99,-99,-99,-99,0,0,3,0,0,0,0,0,-99,,,0,0,-88,,,-88,0,-88,0,0,1,0,0,41.8373,-87.6862
4842,District of Columbia,Washington,,,3/1/1954,2,,,2,-99,0,2,-88,5,1,10,2,4,6,2,-88,,,0,-88,,,1,-99,2,84,-99,-99,-99,-88,0,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,12,,,New York,-99,,,1,0,3,10,5,1,0,8,,,,2,2,3,0,-88,1,35,3,2,-99,1,-99,-99,-99,3,1/1/1954,United States of America,1,United States of America,156,0,-88,-99,-99,-99,-99,-99,1,-99,4,-99,0,1,1,1,0,0,-88,,,0,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,1,3,3,38.9047,-77.0163
4843,District of Columbia,Washington,,,3/1/1954,2,,,2,2,0,3,-88,5,1,10,2,1,4,2,-88,,,-99,-99,,,0,-99,2,120,-99,-99,-99,-88,0,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,12,,,Puerto Rico,-99,,,-99,-99,3,10,5,1,0,8,,,,2,1,3,0,0,1,24,2,0,-88,2,-99,0,-88,0,-88,United States of America,1,United States of America,-99,0,-88,-88,-88,3,0,-88,-99,-99,-99,0,0,-99,2,-99,0,0,-88,,,0,0,0,-99,-99,-99,3,2,1,-99,-99,2,-99,-99,0,-99,5,,,-99,2,20,,,2,0,-88,3,0,1,3,-99,38.9047,-77.0163
4844,District of Columbia,Washington,,,3/1/1954,2,,,-99,-99,-99,1,-88,5,1,10,2,2,6,2,-88,,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,12,,,Puerto Rico,Aguadilla,,,0,1,-99,10,5,-99,-99,-99,,,,-99,-99,1,-99,-99,1,29,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,348,0,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,1,2,3,-99,-99,-99,-99,0,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,1,1,-99,38.9047,-77.0163
4845,District of Columbia,Washington,,,3/1/1954,2,,,2,-99,0,2,-88,5,1,10,2,4,5,2,-88,,,-99,-99,,,-99,-99,-99,-99,1,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,12,,,-99,-99,,,-99,1,-99,10,5,1,-99,8,,,,-99,-99,1,-99,-99,1,54,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,1,-99,-99,38.9047,-77.0163
4854,Illinois,Chicago,New York,New York,4/18/1980,2,,,-99,-99,-99,1,-88,5,1,10,2,4,1,3,Armed Forces of National Liberation (FALN),,,-99,-99,,,-99,-99,2,-99,1,0,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,12,,,-99,-99,,,1,-99,3,10,5,-99,-99,-99,,,,1,-99,1,2,-88,1,34,-99,1,1,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,408,0,-88,-88,-88,5,1,-99,1,-99,3,0,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,3,-99,-99,0,-99,,,-99,0,-88,,,-88,0,-88,-99,0,1,1,-99,41.8373,-87.6862
5035,Mississippi,Philadelphia,,,12/4/1964,14,,,1,-99,0,1,-88,5,1,10,2,4,6,3,Ku Klux Klan,,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,-99,-99,,,-99,-99,-99,10,1,-99,-99,-99,,,,-99,-99,-99,-99,-99,3,42,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,504,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,2,-99,35.6791,-84.3998
5036,Louisiana,Baton Rouge,,,11/16/1967,2,8,,1,2,0,-99,-88,5,1,10,1,1,6,2,-88,,,-99,-99,,,-99,1,3,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Louisiana,-99,,,0,0,-99,10,5,0,0,0,,,,-99,-99,-99,-99,-88,3,57,-99,-99,-99,2,11,-99,-99,-99,-99,United States of America,1,United States of America,684,0,-88,-88,-88,-99,0,-88,1,-99,4,0,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,1,2,0,30.4419,-91.131
5046,Connecticut,Hartford,,,9/12/1983,1,,,2,2,0,-99,-88,5,1,10,2,4,2,3,Los Macheteros,,,1,1,,,0,-99,2,36,0,-88,-88,-88,0,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,12,,,Connecticut,-99,,,0,0,2,10,0,1,0,-99,,,,2,-99,-99,0,-99,1,25,2,0,-88,2,-99,0,-88,0,-88,United States of America,1,United States of America,300,0,-88,-88,-88,4,0,-88,1,1,3,1,0,1,1,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,1,2,-99,43.322,-88.3782
5050,Arkansas,Burns,Missouri,Spring Field,1/1/1985,15,,,2,-99,0,0,-88,5,1,10,2,4,4,3,"The Covenant, The Sword, and the Arm of the Lord (CSA)",,,0,-88,,,0,0,3,-99,0,-88,-88,-88,0,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,5,17,Arkansas,-99,,,0,0,3,10,5,1,0,0,,,,2,2,1,1,-88,3,44,2,-99,-99,2,7,1,-99,0,-88,United States of America,1,United States of America,528,0,-88,-88,-88,-99,0,-88,1,-99,-99,0,0,-99,-99,0,0,0,-88,,,0,0,-99,0,-99,-99,-99,-99,0,0,0,0,0,0,0,0,4,4,,0,0,-88,,,-88,0,-88,-99,0,-99,-99,-99,41.1909,-104.359
5052,District of Columbia,Washington,,,11/7/1983,2,,,-99,-99,-99,-99,-88,5,0,9,2,4,1,3,Weather Underground,,,0,-88,,,1,-99,2,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,7,,,New York,-99,Massachusetts,-99,1,-99,3,9,5,1,-99,2,,,,1,1,3,-99,-99,3,43,-99,-99,-99,1,-99,-99,-99,-99,-99,United States of America,1,United States of America,516,0,-88,-88,-88,9,1,-99,-99,-99,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,1,1,-99,38.9047,-77.0163
5055,Connecticut,Hartford,,,7/16/1992,1,,,2,2,0,0,-88,5,1,10,2,4,4,3,Los Macheteros,,,-99,-99,,,-99,-99,3,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,12,,,Puerto Rico,-99,,,-99,0,3,10,5,1,0,2,,,,-99,-99,1,2,-88,1,43,2,2,-99,2,-99,-99,-99,-99,-99,United States of America,-99,-99,-99,0,-88,-88,-88,11,1,1,1,0,4,0,0,-99,3,3,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,5,,,1,0,-88,,,-88,0,-88,-99,0,1,3,0,43.322,-88.3782
5056,Connecticut,Hartford,,,3/1/1986,1,,,2,2,0,0,-88,5,1,10,2,4,-99,3,Armed Forces of National Liberation (FALN),,,0,-88,,,-99,-99,2,-99,0,-88,-88,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,12,,,Connecticut,-99,,,-99,-99,-99,10,5,1,0,-99,,,,-99,-99,1,-99,-99,1,53,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,-99,0,-88,-99,2,11,0,-88,1,-99,4,-99,-99,-99,3,-99,0,0,-88,,,0,0,-99,1,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,0,-99,6,,,-99,-99,-99,,,-99,0,-88,-99,0,1,2,-99,43.322,-88.3782
5084,Washington,Spokane,,,4/12/1985,2,10,14,-99,-99,-99,-99,-88,5,1,10,2,4,4,3,The Order (Silent Brotherhood),,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Washington,-99,,,-99,-99,-99,10,5,-99,-99,-99,,,,-99,-99,-99,-99,-99,3,36,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,432,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99,47.6671,-117.433
5104,California,Uriah,,,7/19/1984,14,,,-99,-99,-99,-99,-88,5,1,10,-99,4,5,3,The Order (Silent Brotherhood),,,1,3,,,1,-99,2,60,1,0,1,-88,0,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,4,,California,-99,,,-99,0,2,10,5,1,0,-99,,,,1,1,1,0,-88,3,21,1,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,252,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,1,2,3,-99,-99,-99,0,0,5,,,0,0,-88,,,-88,0,-88,0,0,1,2,0,31.3074,-87.4992
5105,New York,Nanuet,,,10/20/1981,1,,,2,-99,0,-99,-88,5,1,10,2,2,4,3,Black Liberation Army,,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,8,,,-99,-99,,,-99,0,-99,10,5,0,0,-99,,,,1,1,1,0,-88,2,41,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,492,0,-88,-88,-88,-99,0,-88,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99,41.0957,-74.0155
5106,New York,New York,,,10/20/1981,1,,,-99,-99,-99,-99,-88,5,1,10,-88,1,8,3,Black Liberation Army,,,-99,-99,,,-99,-99,3,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,8,,,New York,-99,,,-99,-99,-99,10,4,-99,-99,-99,,,,-99,-99,-99,-99,-88,2,37,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,444,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,6,,,-99,3,3,20,,-99,0,-88,-99,0,1,3,-99,40.6943,-73.9249
5125,Connecticut,Hartford,,,8/25/1985,1,,,2,-99,-99,-99,-88,5,1,10,2,4,-99,3,Los Macheteros,,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,12,,,Puerto Rico,-99,,,0,1,-99,10,-99,1,0,0,,,,-99,-99,-99,-99,-99,1,46,2,2,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,552,0,-88,1,2,5,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,1,1,-99,43.322,-88.3782
5126,Connecticut,Hartford,,,2/7/2008,1,,,2,-99,-99,0,-99,5,1,10,2,4,4,3,Los Macheteros,,,-99,-99,,,-99,-99,3,-99,-99,-99,-99,0,-99,0,-88,-88,,,,,-88,,,,,,,0,0,0,1,12,,,Puerto Rico,-99,,,1,0,-99,10,5,1,0,0,,,,-99,-99,-99,-99,-88,1,65,3,1,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,780,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,1,-99,-99,43.322,-88.3782
5150,Florida,Miami,New York,New York,9/10/1985,7,1,6,2,2,0,1,-88,5,1,10,2,4,4,2,Omega-7,,,-99,-99,,,-99,1,2,-99,1,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,18,,,New Jersey,-99,New York,-99,1,0,-99,10,5,-99,1,-99,,,,1,-99,1,-99,-99,1,45,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,3,-99,25.7839,-80.2102
5151,Florida,Miami,New York,New York,10/2/1982,7,1,6,2,2,0,1,-88,5,1,7,2,4,4,2,Omega-7,,,-99,-99,,,-99,1,2,-99,1,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,18,,,New Jersey,Newark,,,-99,-99,-99,10,5,0,1,-99,,,,-99,-99,-99,-99,-99,1,48,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,Cuba,-99,-99,Cuba,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,0,3,-99,25.7839,-80.2102
5168,Texas,Houston,,,8/13/2011,14,,,0,-99,0,1,0,5,1,10,2,4,4,3,Aryan Brotherhood,,,-99,-99,,,-99,-99,1,-99,1,-99,-99,-99,-99,-99,-99,-99,,,,,-99,,,,,,,0,1,0,0,2,,,-99,-99,,,-99,0,-99,10,1,0,0,-99,,,,-99,-99,1,-99,-99,3,40,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,504,0,-88,-88,-88,-99,0,-88,-99,-99,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,0,-99,-99,-99,-99,1,2,3,-99,-99,-99,-99,-99,-99,,,-99,3,3,4,5,2,0,-88,-99,0,-99,-99,-99,38.9174,-75.5039
5173,Florida,Miami,New York,New York,2/21/1984,7,1,6,2,2,0,1,-88,5,1,7,2,1,1,2,Omega-7,,,1,3,,,0,1,2,48,1,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,18,,,New York,New York,,,1,-99,-99,10,5,0,1,-99,,,,-99,2,-99,-99,-99,1,46,2,2,15,2,-99,-99,-99,-99,-99,United States of America,2,Cuba,173,1,Cuba,1,-99,5,-99,-99,1,-99,4,0,0,-99,2,2,0,0,-88,,,0,0,-99,-99,2,-99,-99,-99,1,2,3,-99,-99,0,1,0,2,,,-99,-99,-99,,,-99,0,-88,-99,0,0,3,-99,25.7839,-80.2102
5174,Florida,Miami,New York,New York,9/22/1984,7,1,6,2,2,0,1,-88,5,1,10,2,4,4,2,Omega-7,,,0,-88,,,-99,1,3,240,1,-99,-99,-88,0,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,18,,,New Jersey,Newark,Florida,Miami,1,1,3,10,5,1,1,8,,,,2,2,3,0,-88,1,39,2,6,21,2,-99,0,-88,0,-88,-99,-99,Cuba,180,1,Cuba,1,-99,2,0,-88,1,-99,3,0,-99,-99,2,-99,0,0,-88,,,0,0,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,,,0,-99,-99,,,-99,0,-88,-99,0,1,2,-99,25.7839,-80.2102
5178,Florida,Miami,New York,New York,12/22/1980,7,1,6,2,2,0,1,-88,5,1,9,2,4,1,2,Omega-7,,,1,1,,,-99,1,2,36,1,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,18,,,-99,-99,,,-99,-99,-99,10,1,-99,1,-99,,,,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,1,2,-99,25.7839,-80.2102
5180,Florida,Miami,New York,New York,2/21/1984,7,1,6,2,2,0,1,-88,5,1,10,2,4,-99,2,Omega-7,,,-99,-99,,,2,1,2,-99,1,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,18,,,Florida,-99,,,-99,1,-99,10,5,-99,1,8,,,,-99,-99,-99,0,-99,2,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,3,Cuba,-99,1,Cuba,1,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,2,3,-99,-99,-99,-99,-99,-99,,,1,-99,-99,,,-99,0,-88,-99,0,-99,2,-99,25.7839,-80.2102
5182,District of Columbia,Washington,,,9/21/1976,7,,,2,0,0,1,-88,5,1,10,2,4,5,2,-88,,,1,1,,,-99,-99,2,-99,0,-88,-88,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,18,,,-99,-99,,,-99,1,-99,10,3,0,1,8,,,,1,2,1,-99,-99,1,36,-99,-99,-99,2,-99,-99,-99,-99,-99,Cuba,5,Cuba,-99,1,Cuba,-99,-99,-99,-99,-99,1,-99,4,0,0,-99,3,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,6,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99,38.9047,-77.0163
5183,District of Columbia,Washington,,,9/21/1976,7,,,2,-99,0,1,-88,5,1,10,2,4,5,2,-88,,,-99,-99,,,-99,1,3,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,18,,,New Jersey,Hackensack,,,1,-99,-99,10,5,0,1,-99,,,,-99,-99,1,-99,-88,1,45,3,2,-99,2,-99,-99,-99,-99,-99,United States of America,-99,Cuba,-99,1,Cuba,-99,-99,-99,-99,-99,1,-99,4,-99,-99,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,,,-99,1,-99,,,-99,0,-88,-99,0,0,-99,-99,38.9047,-77.0163
5184,Florida,Miami,,,1/1/1975,2,3,6,-99,-99,-99,-99,-88,5,1,9,2,4,4,0,-88,,,0,-88,,,-99,-88,-88,-88,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,12,,,Florida,-99,,,-99,-99,1,10,5,-99,1,8,,,,-99,-99,1,-99,-88,-99,31,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,3,Cuba,-99,-99,Cuba,-99,-99,-99,-99,-99,-99,-99,-99,3,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,1,1,-99,25.7839,-80.2102
5186,District of Columbia,Washington,,,9/21/1976,7,3,,2,2,0,1,-88,5,1,10,2,4,1,2,-88,,,1,1,,,-99,-99,2,-99,0,-88,-88,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,18,,,New Jersey,-99,,,-99,1,3,10,4,0,1,8,,,,1,2,1,0,-99,1,24,-99,-99,-99,2,-99,-99,-99,-99,-99,Cuba,5,Cuba,-99,1,Cuba,-99,2,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,1,-99,2,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,3,0,0,2,-99,38.9047,-77.0163
5187,New York,New York,Pakistan,-99,4/10/1993,1,14,,2,2,0,3,0,5,1,10,2,4,4,2,-88,,,-99,-99,,,-99,-99,2,10,1,1,1,-88,-99,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Texas,Houston,,,-99,1,1,10,5,-99,-99,-99,,,,-99,2,-99,-99,1,4,28,-99,-99,-99,2,1,0,-88,-99,-99,Jordan,5,West Bank,24,1,Jordan,1,-99,-99,0,-88,1,-88,4,0,-99,-99,1,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,0,-99,-99,-99,-99,,,-99,2,10,,,3,0,-88,-99,0,1,3,-99,40.6943,-73.9249
5222,Alabama,Birmingham,,,1/1/1963,15,,,2,-99,0,3,-88,5,1,10,2,4,4,3,Ku Klux Klan,,,-99,-99,,,-99,-99,-99,-99,0,-88,-88,-88,0,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Alabama,Birmingham,,,0,0,-99,10,5,0,0,0,,,,1,1,1,-99,-88,3,24,1,0,-88,2,-99,0,-88,0,-88,United States of America,1,United States of America,288,0,-88,-88,-88,-99,0,-88,-99,-99,-99,0,0,-99,-99,0,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,5,,,0,0,-88,,,-88,0,-88,0,0,0,1,0,40.6472,-78.1957
